runname,seed,steps,tokens,acc,acc_norm,acc_norm_token,acc_norm_pmi
1p46G-gemma-orion-ar-29BT,6,4500,9.437184,0.215,0.23700000000000002,0.253,0.275
1p46G-gemma-orion-ar-29BT,6,500,1.048576,0.162,0.188,0.186,0.21
1p46G-gemma-orion-ar-29BT,6,5000,10.48576,0.20500000000000002,0.232,0.246,0.267
1p46G-gemma-orion-ar-29BT,6,5500,11.534336,0.20400000000000001,0.24,0.246,0.264
1p46G-gemma-orion-ar-29BT,6,6000,12.582912,0.2,0.23600000000000002,0.247,0.271
1p46G-gemma-orion-ar-29BT,6,6500,13.631488,0.212,0.24,0.256,0.276
1p46G-gemma-orion-ar-29BT,6,7000,14.680064,0.20600000000000002,0.246,0.247,0.268
1p46G-gemma-orion-ar-29BT,6,7500,15.72864,0.224,0.23,0.247,0.28400000000000003
1p46G-gemma-orion-ar-29BT,6,8000,16.777216,0.219,0.23600000000000002,0.255,0.299
1p46G-gemma-orion-ar-29BT,6,8500,17.825792,0.22,0.25,0.251,0.28500000000000003
1p46G-gemma-orion-ar-29BT,6,9000,18.874368,0.217,0.23900000000000002,0.252,0.28600000000000003
1p46G-gemma-orion-ar-29BT,6,9500,19.922944,0.226,0.242,0.257,0.28700000000000003
1p46G-gemma-commoncrawl-ar-29BT,3,0,0.0,0.183,0.201,0.202,0.181
1p46G-gemma-commoncrawl-ar-29BT,3,1000,2.097152,0.184,0.225,0.222,0.228
1p46G-gemma-commoncrawl-ar-29BT,3,10000,20.97152,0.22,0.243,0.249,0.27
1p46G-gemma-commoncrawl-ar-29BT,3,10500,22.020096,0.231,0.246,0.252,0.279
1p46G-gemma-commoncrawl-ar-29BT,3,11000,23.068672,0.228,0.243,0.256,0.29
1p46G-gemma-commoncrawl-ar-29BT,3,11500,24.117248,0.231,0.248,0.252,0.28500000000000003
1p46G-gemma-commoncrawl-ar-29BT,3,12000,25.165824,0.234,0.243,0.256,0.29
1p46G-gemma-commoncrawl-ar-29BT,3,12500,26.2144,0.23800000000000002,0.244,0.248,0.299
1p46G-gemma-commoncrawl-ar-29BT,3,13000,27.262976,0.225,0.242,0.251,0.29
1p46G-gemma-commoncrawl-ar-29BT,3,13500,28.311552,0.229,0.243,0.251,0.28800000000000003
1p46G-gemma-commoncrawl-ar-29BT,3,14000,29.360128,0.233,0.247,0.255,0.291
1p46G-gemma-commoncrawl-ar-29BT,3,1500,3.145728,0.201,0.213,0.233,0.23800000000000002
1p46G-gemma-commoncrawl-ar-29BT,3,2000,4.194304,0.193,0.232,0.214,0.243
1p46G-gemma-commoncrawl-ar-29BT,3,2500,5.24288,0.194,0.229,0.228,0.23500000000000001
1p46G-gemma-commoncrawl-ar-29BT,3,3000,6.291456,0.196,0.233,0.228,0.232
1p46G-gemma-commoncrawl-ar-29BT,3,3500,7.340032,0.2,0.23600000000000002,0.23700000000000002,0.247
1p46G-gemma-commoncrawl-ar-29BT,3,4000,8.388608,0.20600000000000002,0.23700000000000002,0.249,0.277
1p46G-gemma-commoncrawl-ar-29BT,3,4500,9.437184,0.203,0.23700000000000002,0.23800000000000002,0.277
1p46G-gemma-commoncrawl-ar-29BT,3,500,1.048576,0.168,0.20500000000000002,0.213,0.212
1p46G-gemma-commoncrawl-ar-29BT,3,5000,10.48576,0.209,0.231,0.23500000000000001,0.259
1p46G-gemma-commoncrawl-ar-29BT,3,5500,11.534336,0.211,0.23900000000000002,0.258,0.26
1p46G-gemma-commoncrawl-ar-29BT,3,6000,12.582912,0.215,0.242,0.251,0.275
1p46G-gemma-commoncrawl-ar-29BT,3,6500,13.631488,0.20800000000000002,0.23600000000000002,0.247,0.273
1p46G-gemma-commoncrawl-ar-29BT,3,7000,14.680064,0.223,0.248,0.263,0.268
1p46G-gemma-commoncrawl-ar-29BT,3,7500,15.72864,0.22,0.246,0.26,0.267
1p46G-gemma-commoncrawl-ar-29BT,3,8000,16.777216,0.228,0.25,0.253,0.256
1p46G-gemma-commoncrawl-ar-29BT,3,8500,17.825792,0.232,0.255,0.263,0.28500000000000003
1p46G-gemma-commoncrawl-ar-29BT,3,9000,18.874368,0.223,0.247,0.241,0.28300000000000003
1p46G-gemma-commoncrawl-ar-29BT,3,9500,19.922944,0.232,0.249,0.259,0.28600000000000003
1p46G-gemma-aquila-ar-29BT,6,0,0.0,0.158,0.202,0.193,0.193
1p46G-gemma-aquila-ar-29BT,6,1000,2.097152,0.192,0.20600000000000002,0.221,0.244
1p46G-gemma-aquila-ar-29BT,6,10000,20.97152,0.221,0.248,0.258,0.259
1p46G-gemma-aquila-ar-29BT,6,10500,22.020096,0.233,0.251,0.266,0.266
1p46G-gemma-aquila-ar-29BT,6,11000,23.068672,0.23800000000000002,0.248,0.272,0.271
1p46G-gemma-aquila-ar-29BT,6,11500,24.117248,0.226,0.25,0.267,0.264
1p46G-gemma-aquila-ar-29BT,6,12000,25.165824,0.228,0.244,0.256,0.271
1p46G-gemma-aquila-ar-29BT,6,12500,26.2144,0.233,0.25,0.269,0.275
1p46G-gemma-aquila-ar-29BT,6,13000,27.262976,0.228,0.24,0.256,0.277
1p46G-gemma-aquila-ar-29BT,6,13500,28.311552,0.234,0.249,0.261,0.264
1p46G-gemma-aquila-ar-29BT,6,14000,29.360128,0.23,0.245,0.265,0.269
1p46G-gemma-aquila-ar-29BT,6,1500,3.145728,0.217,0.226,0.242,0.258
1p46G-gemma-aquila-ar-29BT,6,2000,4.194304,0.203,0.226,0.241,0.265
1p46G-gemma-aquila-ar-29BT,6,2500,5.24288,0.213,0.245,0.253,0.256
1p46G-gemma-aquila-ar-29BT,6,3000,6.291456,0.219,0.23900000000000002,0.244,0.279
1p46G-gemma-aquila-ar-29BT,6,3500,7.340032,0.211,0.254,0.244,0.271
1p46G-gemma-aquila-ar-29BT,6,4000,8.388608,0.215,0.25,0.258,0.281
1p46G-gemma-aquila-ar-29BT,6,4500,9.437184,0.229,0.247,0.253,0.274
1p46G-gemma-aquila-ar-29BT,6,500,1.048576,0.17200000000000001,0.20600000000000002,0.20600000000000002,0.245
1p46G-gemma-aquila-ar-29BT,6,5000,10.48576,0.226,0.249,0.255,0.30000000000000004
1p46G-gemma-aquila-ar-29BT,6,5500,11.534336,0.219,0.25,0.26,0.276
1p46G-gemma-aquila-ar-29BT,6,6000,12.582912,0.23700000000000002,0.252,0.251,0.299
1p46G-gemma-aquila-ar-29BT,6,6500,13.631488,0.229,0.255,0.25,0.28
1p46G-gemma-aquila-ar-29BT,6,7000,14.680064,0.23,0.247,0.263,0.278
1p46G-gemma-aquila-ar-29BT,6,7500,15.72864,0.234,0.259,0.263,0.281
1p46G-gemma-aquila-ar-29BT,6,8000,16.777216,0.229,0.254,0.273,0.27
1p46G-gemma-aquila-ar-29BT,6,8500,17.825792,0.23,0.248,0.265,0.272
1p46G-gemma-aquila-ar-29BT,6,9000,18.874368,0.23,0.253,0.258,0.265
1p46G-gemma-aquila-ar-29BT,6,9500,19.922944,0.231,0.255,0.265,0.28200000000000003
1p46G-gemma-commoncrawl-ar-29BT,4,0,0.0,0.152,0.198,0.19,0.20800000000000002
1p46G-gemma-commoncrawl-ar-29BT,4,1000,2.097152,0.17400000000000002,0.219,0.22,0.217
1p46G-gemma-commoncrawl-ar-29BT,4,10000,20.97152,0.203,0.23800000000000002,0.244,0.265
1p46G-gemma-commoncrawl-ar-29BT,4,10500,22.020096,0.209,0.23,0.256,0.277
1p46G-gemma-commoncrawl-ar-29BT,4,11000,23.068672,0.20500000000000002,0.227,0.257,0.271
1p46G-gemma-commoncrawl-ar-29BT,4,11500,24.117248,0.212,0.228,0.248,0.267
1p46G-gemma-commoncrawl-ar-29BT,4,12000,25.165824,0.21,0.228,0.247,0.263
1p46G-gemma-commoncrawl-ar-29BT,4,12500,26.2144,0.20600000000000002,0.232,0.263,0.277
1p46G-gemma-commoncrawl-ar-29BT,4,13000,27.262976,0.20700000000000002,0.234,0.261,0.273
1p46G-gemma-commoncrawl-ar-29BT,4,13500,28.311552,0.22,0.229,0.263,0.278
1p46G-gemma-commoncrawl-ar-29BT,4,14000,29.360128,0.218,0.231,0.264,0.278
1p46G-gemma-commoncrawl-ar-29BT,4,1500,3.145728,0.191,0.20500000000000002,0.225,0.23800000000000002
1p46G-gemma-commoncrawl-ar-29BT,4,2000,4.194304,0.188,0.219,0.23500000000000001,0.215
1p46G-gemma-commoncrawl-ar-29BT,4,2500,5.24288,0.182,0.218,0.227,0.229
1p46G-gemma-commoncrawl-ar-29BT,4,3000,6.291456,0.195,0.224,0.223,0.233
1p46G-gemma-commoncrawl-ar-29BT,4,3500,7.340032,0.211,0.23700000000000002,0.23900000000000002,0.252
1p46G-gemma-commoncrawl-ar-29BT,4,4000,8.388608,0.213,0.229,0.23800000000000002,0.254
1p46G-gemma-commoncrawl-ar-29BT,4,4500,9.437184,0.2,0.232,0.245,0.264
1p46G-gemma-commoncrawl-ar-29BT,4,500,1.048576,0.167,0.20400000000000001,0.203,0.20800000000000002
1p46G-gemma-commoncrawl-ar-29BT,4,5000,10.48576,0.20600000000000002,0.229,0.248,0.263
1p46G-gemma-commoncrawl-ar-29BT,4,5500,11.534336,0.224,0.23500000000000001,0.264,0.28600000000000003
1p46G-gemma-commoncrawl-ar-29BT,4,6000,12.582912,0.20400000000000001,0.23800000000000002,0.242,0.267
1p46G-gemma-commoncrawl-ar-29BT,4,6500,13.631488,0.203,0.234,0.263,0.252
1p46G-gemma-commoncrawl-ar-29BT,4,7000,14.680064,0.225,0.233,0.248,0.272
1p46G-gemma-commoncrawl-ar-29BT,4,7500,15.72864,0.216,0.23700000000000002,0.265,0.271
1p46G-gemma-commoncrawl-ar-29BT,4,8000,16.777216,0.219,0.23900000000000002,0.266,0.273
1p46G-gemma-commoncrawl-ar-29BT,4,8500,17.825792,0.215,0.23800000000000002,0.258,0.266
1p46G-gemma-commoncrawl-ar-29BT,4,9000,18.874368,0.213,0.24,0.246,0.273
1p46G-gemma-commoncrawl-ar-29BT,4,9500,19.922944,0.212,0.233,0.248,0.277
1p46G-gemma-commoncrawl-ar-29BT,5,0,0.0,0.18,0.203,0.196,0.20600000000000002
1p46G-gemma-commoncrawl-ar-29BT,5,1000,2.097152,0.169,0.212,0.221,0.23600000000000002
1p46G-gemma-commoncrawl-ar-29BT,5,10000,20.97152,0.197,0.233,0.252,0.265
1p46G-gemma-commoncrawl-ar-29BT,5,10500,22.020096,0.212,0.23600000000000002,0.258,0.252
1p46G-gemma-commoncrawl-ar-29BT,5,11000,23.068672,0.216,0.23800000000000002,0.26,0.261
1p46G-gemma-commoncrawl-ar-29BT,5,11500,24.117248,0.203,0.23800000000000002,0.258,0.264
1p46G-gemma-commoncrawl-ar-29BT,5,12000,25.165824,0.212,0.241,0.252,0.26
1p46G-gemma-commoncrawl-ar-29BT,5,12500,26.2144,0.219,0.244,0.254,0.274
1p46G-gemma-commoncrawl-ar-29BT,5,13000,27.262976,0.218,0.242,0.255,0.269
1p46G-gemma-commoncrawl-ar-29BT,5,13500,28.311552,0.219,0.23900000000000002,0.255,0.264
1p46G-gemma-commoncrawl-ar-29BT,5,14000,29.360128,0.20500000000000002,0.245,0.254,0.27
1p46G-gemma-commoncrawl-ar-29BT,5,1500,3.145728,0.166,0.219,0.21,0.212
1p46G-gemma-commoncrawl-ar-29BT,5,2000,4.194304,0.183,0.218,0.213,0.23600000000000002
1p46G-gemma-commoncrawl-ar-29BT,5,2500,5.24288,0.202,0.212,0.226,0.23600000000000002
1p46G-gemma-commoncrawl-ar-29BT,5,3000,6.291456,0.182,0.23500000000000001,0.226,0.241
1p46G-gemma-commoncrawl-ar-29BT,5,3500,7.340032,0.194,0.222,0.226,0.258
1p46G-gemma-commoncrawl-ar-29BT,5,4000,8.388608,0.191,0.216,0.233,0.245
1p46G-gemma-commoncrawl-ar-29BT,5,4500,9.437184,0.199,0.234,0.245,0.253
1p46G-gemma-commoncrawl-ar-29BT,5,500,1.048576,0.161,0.212,0.2,0.217
1p46G-gemma-commoncrawl-ar-29BT,5,5000,10.48576,0.195,0.218,0.23900000000000002,0.26
1p46G-gemma-commoncrawl-ar-29BT,5,5500,11.534336,0.209,0.23500000000000001,0.25,0.257
1p46G-gemma-commoncrawl-ar-29BT,5,6000,12.582912,0.203,0.227,0.23,0.269
1p46G-gemma-commoncrawl-ar-29BT,5,6500,13.631488,0.192,0.222,0.249,0.257
1p46G-gemma-commoncrawl-ar-29BT,5,7000,14.680064,0.202,0.234,0.256,0.267
1p46G-gemma-commoncrawl-ar-29BT,5,7500,15.72864,0.20400000000000001,0.232,0.253,0.257
1p46G-gemma-commoncrawl-ar-29BT,5,8000,16.777216,0.20800000000000002,0.23700000000000002,0.248,0.245
1p46G-gemma-commoncrawl-ar-29BT,5,8500,17.825792,0.20500000000000002,0.23800000000000002,0.249,0.255
1p46G-gemma-commoncrawl-ar-29BT,5,9000,18.874368,0.20500000000000002,0.229,0.253,0.255
1p46G-gemma-commoncrawl-ar-29BT,5,9500,19.922944,0.193,0.23600000000000002,0.241,0.262
1p46G-gemma-lynx-ar-29BT,6,0,0.0,0.158,0.202,0.193,0.193
1p46G-gemma-lynx-ar-29BT,6,1000,2.097152,0.161,0.213,0.202,0.217
1p46G-gemma-lynx-ar-29BT,6,10000,20.97152,0.169,0.222,0.22,0.233
1p46G-gemma-lynx-ar-29BT,6,10500,22.020096,0.186,0.223,0.218,0.20700000000000002
1p46G-gemma-lynx-ar-29BT,6,11000,23.068672,0.193,0.218,0.225,0.231
1p46G-gemma-lynx-ar-29BT,6,11500,24.117248,0.186,0.219,0.219,0.212
1p46G-gemma-lynx-ar-29BT,6,12000,25.165824,0.18,0.211,0.22,0.225
1p46G-gemma-lynx-ar-29BT,6,12500,26.2144,0.177,0.222,0.233,0.23
1p46G-gemma-lynx-ar-29BT,6,13000,27.262976,0.191,0.219,0.223,0.23
1p46G-gemma-lynx-ar-29BT,6,13500,28.311552,0.179,0.217,0.214,0.22
1p46G-gemma-lynx-ar-29BT,6,14000,29.360128,0.178,0.223,0.212,0.218
1p46G-gemma-lynx-ar-29BT,6,1500,3.145728,0.166,0.194,0.199,0.189
1p46G-gemma-lynx-ar-29BT,6,2000,4.194304,0.17400000000000002,0.211,0.224,0.227
1p46G-gemma-lynx-ar-29BT,6,2500,5.24288,0.165,0.216,0.21,0.218
1p46G-gemma-lynx-ar-29BT,6,3000,6.291456,0.167,0.225,0.209,0.228
1p46G-gemma-lynx-ar-29BT,6,3500,7.340032,0.188,0.192,0.209,0.214
1p46G-gemma-lynx-ar-29BT,6,4000,8.388608,0.17300000000000001,0.201,0.211,0.21
1p46G-gemma-lynx-ar-29BT,6,4500,9.437184,0.17400000000000002,0.2,0.219,0.227
1p46G-gemma-lynx-ar-29BT,6,500,1.048576,0.166,0.195,0.186,0.221
1p46G-gemma-lynx-ar-29BT,6,5000,10.48576,0.183,0.213,0.221,0.248
1p46G-gemma-lynx-ar-29BT,6,5500,11.534336,0.176,0.20700000000000002,0.215,0.223
1p46G-gemma-lynx-ar-29BT,6,6000,12.582912,0.17400000000000002,0.217,0.222,0.20400000000000001
1p46G-gemma-lynx-ar-29BT,6,6500,13.631488,0.176,0.21,0.214,0.228
1p46G-gemma-lynx-ar-29BT,6,7000,14.680064,0.176,0.22,0.224,0.231
1p46G-gemma-lynx-ar-29BT,6,7500,15.72864,0.17200000000000001,0.212,0.22,0.218
1p46G-gemma-lynx-ar-29BT,6,8000,16.777216,0.182,0.213,0.232,0.225
1p46G-gemma-lynx-ar-29BT,6,8500,17.825792,0.17500000000000002,0.217,0.22,0.223
1p46G-gemma-lynx-ar-29BT,6,9000,18.874368,0.17300000000000001,0.215,0.219,0.227
1p46G-gemma-lynx-ar-29BT,6,9500,19.922944,0.177,0.22,0.211,0.23500000000000001
